date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,sale_year,sale_month,house_age,was_renovated,total_rooms,price_per_sqft,zipcode,age_bucket,years_since_renovation,renovation_recency_ratio,has_basement,basement_ratio,above_ratio,lot_utilization,bath_bed_ratio,avg_room_size,premium_outlook_score,condition_x_age,sale_month_sin,sale_month_cos,city_sale_volume,zip_sale_volume,log_sqft_lot,physical_cluster,city_price_index,zip_price_index,price_band,combined_category,friendly_category,is_outlier_price,is_outlier_sqft_living,is_outlier_sqft_lot,is_outlier
2014-05-13,591000.0,4.0,2.25,2710,38180,2.0,0,0,4,2710,0,1977,0,19615 182nd Ave NE,Woodinville,WA 98077,USA,2014,5,37,0,6.25,218.0811808118081,98077,26-50y,-1.0,-1.0,0,0.0,1.0,0.0709795704557359,0.5625,433.6,0,148,0.4999999999999999,-0.8660254037844387,114,51,10.550093288660156,0,0.9476236573915504,0.9487545442878208,4,Physical Group 0 - Price Band 4,Untouched Classics -- High-End Tier,0,0,1,1
2014-05-13,2555000.0,4.0,2.5,5300,26211,2.0,1,2,2,4570,730,1923,0,4437 55th Ave NE,Seattle,WA 98105,USA,2014,5,91,0,6.5,482.0754716981132,98105,51-100y,-1.0,-1.0,1,0.1377358490566037,0.8622641509433963,0.2022051810308649,0.625,815.3846153846154,3,182,0.4999999999999999,-0.8660254037844387,1560,48,10.173972600159388,2,1.273555453526203,1.5335860354457589,4,Physical Group 2 - Price Band 4,"Untouched, Finished Below -- Premium Tier",1,1,1,1
2014-05-13,717000.0,3.0,1.5,1310,3880,1.0,0,0,3,1090,220,1956,2001,7325 Earl Ave NW,Seattle,WA 98117,USA,2014,5,58,1,4.5,547.3282442748092,98117,51-100y,13.0,0.2241379310344827,1,0.1679389312977099,0.8320610687022901,0.3376288659793814,0.5,291.1111111111111,0,174,0.4999999999999999,-0.8660254037844387,1560,132,8.263848131368906,1,1.273555453526203,1.361474258579315,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-05-13,225000.0,4.0,1.5,1950,12559,1.5,0,0,3,1950,0,1939,1969,4030-4198 S 186th St,SeaTac,WA 98188,USA,2014,5,75,1,5.5,115.3846153846154,98188,51-100y,45.0,0.6,0,0.0,1.0,0.1552671391034318,0.375,354.54545454545456,0,225,0.4999999999999999,-0.8660254037844387,28,22,9.438272440022187,3,0.647327385501027,0.6319790906240782,3,Physical Group 3 - Price Band 3,Refreshed Classics -- Upper-Mid Tier,0,0,0,0
2014-05-13,225000.0,3.0,1.0,1040,6535,1.0,0,0,3,1040,0,1947,2012,12446 21st Ave S,Seattle,WA 98168,USA,2014,5,67,1,4.0,216.34615384615384,98168,51-100y,2.0,0.0298507462686567,0,0.0,1.0,0.1591430757459831,0.3333333333333333,260.0,0,201,0.4999999999999999,-0.8660254037844387,1560,66,8.785080636539838,3,1.273555453526203,0.7120097602331498,0,Physical Group 3 - Price Band 0,Refreshed Classics -- Budget Tier,0,0,0,0
2014-05-13,345000.0,3.0,1.75,1090,7200,1.0,0,0,3,1090,0,1968,1997,12033 NE 136th Pl,Kirkland,WA 98034,USA,2014,5,46,1,4.75,316.51376146788994,98034,26-50y,17.0,0.3695652173913043,0,0.0,1.0,0.1513888888888888,0.5833333333333334,229.47368421052636,0,138,0.4999999999999999,-0.8660254037844387,187,99,8.881975184248867,3,1.1116301984721453,1.0337138226271718,2,Physical Group 3 - Price Band 2,Refreshed Classics -- Mid-Tier,0,0,0,0
2014-05-13,230000.0,2.0,0.75,650,5360,1.0,0,0,4,650,0,1931,0,13540 Burke Ave N,Seattle,WA 98133,USA,2014,5,83,0,2.75,353.84615384615387,98133,51-100y,-1.0,-1.0,0,0.0,1.0,0.1212686567164179,0.375,236.3636363636364,0,332,0.4999999999999999,-0.8660254037844387,1560,93,8.586905803827538,0,1.273555453526203,0.978330514461062,0,Physical Group 0 - Price Band 0,Untouched Classics -- Budget Tier,0,0,0,0
2014-05-13,385000.0,3.0,2.0,1480,6600,1.0,0,2,3,740,740,1943,2002,4115 SW 106th St,Seattle,WA 98146,USA,2014,5,71,1,5.0,260.1351351351352,98146,51-100y,12.0,0.1690140845070422,1,0.5,0.5,0.2242424242424242,0.6666666666666666,296.0,2,213,0.4999999999999999,-0.8660254037844387,1560,53,8.79497643168877,1,1.273555453526203,0.924314776641105,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-05-13,90000.0,2.0,1.0,790,2640,1.0,0,0,3,790,0,1973,2013,14710 122nd Pl NE,Kirkland,WA 98034,USA,2014,5,41,1,3.0,113.9240506329114,98034,26-50y,1.0,0.024390243902439,0,0.0,1.0,0.2992424242424242,0.5,263.3333333333333,0,123,0.4999999999999999,-0.8660254037844387,187,99,7.878912912297133,3,1.1116301984721453,1.0337138226271718,0,Physical Group 3 - Price Band 0,Refreshed Classics -- Budget Tier,0,0,0,0
2014-05-13,860000.0,4.0,2.5,3560,11119,1.0,0,2,3,2290,1270,1986,0,3883 112th Ave NE,Bellevue,WA 98004,USA,2014,5,28,0,6.5,241.5730337078652,98004,26-50y,-1.0,-1.0,1,0.3567415730337078,0.6432584269662921,0.3201726773990467,0.625,547.6923076923077,2,84,0.4999999999999999,-0.8660254037844387,281,71,9.316500567804573,2,1.2224469160768452,1.7420592484462103,4,Physical Group 2 - Price Band 4,"Untouched, Finished Below -- Premium Tier",0,0,0,0
2014-05-13,675000.0,4.0,2.5,3000,5548,2.0,0,0,3,3000,0,2006,0,11409 SE 71st Pl,Newcastle,WA 98056,USA,2014,5,8,0,6.5,225.0,98056,0-10y,-1.0,-1.0,0,0.0,1.0,0.5407354001441961,0.625,461.5384615384616,0,24,0.4999999999999999,-0.8660254037844387,33,81,8.621373010325902,0,1.0420858956720649,0.8337315318576445,2,Physical Group 0 - Price Band 2,Untouched Classics -- Mid-Tier,0,0,0,0
2014-05-13,975000.0,4.0,2.5,3490,7494,2.0,0,3,3,3490,0,2000,0,4902 159th Pl SE,Bellevue,WA 98006,USA,2014,5,14,0,6.5,279.36962750716333,98006,11-25y,-1.0,-1.0,0,0.0,1.0,0.4657058980517747,0.625,536.9230769230769,3,42,0.4999999999999999,-0.8660254037844387,281,109,8.921991410536698,0,1.2224469160768452,1.1316527850013622,4,Physical Group 0 - Price Band 4,Untouched Classics -- High-End Tier,0,0,0,0
2014-05-13,780000.0,3.0,1.75,2340,10495,1.0,0,0,4,2340,0,1967,0,8421 SE 72nd Pl,Mercer Island,WA 98040,USA,2014,5,47,0,4.75,333.3333333333333,98040,26-50y,-1.0,-1.0,0,0.0,1.0,0.2229633158646974,0.5833333333333334,492.6315789473685,0,188,0.4999999999999999,-0.8660254037844387,82,82,9.25874951118387,0,1.4209892688668375,1.4209892688668375,4,Physical Group 0 - Price Band 4,Untouched Classics -- High-End Tier,0,0,0,0
2014-05-13,370000.0,3.0,1.75,1650,8254,1.0,0,0,5,1060,590,1951,0,18015 25th Ave NE,Shoreline,WA 98155,USA,2014,5,63,0,4.75,224.24242424242425,98155,51-100y,-1.0,-1.0,1,0.3575757575757576,0.6424242424242425,0.1999030772958565,0.5833333333333334,347.3684210526316,0,315,0.4999999999999999,-0.8660254037844387,123,86,9.018574356354229,2,0.9518056834130662,0.9245087092941376,2,Physical Group 2 - Price Band 2,"Untouched, Finished Below -- Mid-Tier",0,0,0,0
2014-05-13,665000.0,3.0,2.0,1940,5820,1.5,0,0,5,1150,790,1944,0,324 NW 48th St,Seattle,WA 98107,USA,2014,5,70,0,5.0,342.7835051546392,98107,51-100y,-1.0,-1.0,1,0.4072164948453608,0.5927835051546392,0.3333333333333333,0.6666666666666666,388.0,0,350,0.4999999999999999,-0.8660254037844387,1560,58,8.669227347271736,2,1.273555453526203,1.4975764692340228,2,Physical Group 2 - Price Band 2,"Untouched, Finished Below -- Mid-Tier",0,0,0,0
2014-05-13,675000.0,5.0,3.0,3410,9600,1.0,0,0,4,1870,1540,1968,0,2830 177th Ave NE,Redmond,WA 98052,USA,2014,5,46,0,8.0,197.94721407624635,98052,26-50y,-1.0,-1.0,1,0.4516129032258064,0.5483870967741935,0.3552083333333333,0.6,426.25,0,184,0.4999999999999999,-0.8660254037844387,234,135,9.169622538697624,2,1.1173900767814529,1.1348110888912792,3,Physical Group 2 - Price Band 3,"Untouched, Finished Below -- Upper-Mid Tier",0,0,0,0
2014-05-13,620000.0,3.0,1.0,1710,4050,1.5,0,0,3,1710,0,1909,2004,6101-6149 Corliss Ave N,Seattle,WA 98103,USA,2014,5,105,1,4.0,362.5730994152047,98103,100y+,10.0,0.0952380952380952,0,0.0,1.0,0.4222222222222222,0.3333333333333333,427.5,0,315,0.4999999999999999,-0.8660254037844387,1560,148,8.30671904320269,3,1.273555453526203,1.392227493960378,2,Physical Group 3 - Price Band 2,Refreshed Classics -- Mid-Tier,0,0,0,0
2014-05-13,1105000.0,4.0,1.5,2740,4000,2.0,0,0,5,1930,810,1905,0,1707-1713 3rd Ave N,Seattle,WA 98109,USA,2014,5,109,0,5.5,403.2846715328467,98109,100y+,-1.0,-1.0,1,0.2956204379562044,0.7043795620437956,0.685,0.375,498.1818181818182,0,545,0.4999999999999999,-0.8660254037844387,1560,30,8.294299608857235,2,1.273555453526203,1.7823311076745676,2,Physical Group 2 - Price Band 2,"Untouched, Finished Below -- Mid-Tier",0,0,0,0
2014-05-13,450000.0,3.0,2.75,1250,892,2.0,0,0,3,1040,210,2010,0,2301 California Ave SW,Seattle,WA 98116,USA,2014,5,4,0,5.75,360.0,98116,0-10y,-1.0,-1.0,1,0.168,0.832,1.4013452914798206,0.9166666666666666,217.3913043478261,0,12,0.4999999999999999,-0.8660254037844387,1560,64,6.794586580876499,2,1.273555453526203,1.3384722544539491,1,Physical Group 2 - Price Band 1,"Untouched, Finished Below -- Value Tier",0,0,0,0
2014-05-13,450000.0,3.0,2.25,2450,42180,1.0,0,0,4,2450,0,1978,2000,17081-17183 SE Wax Rd,Covington,WA 98042,USA,2014,5,36,1,5.25,183.6734693877551,98042,26-50y,14.0,0.3888888888888889,0,0.0,1.0,0.0580844001896633,0.75,466.6666666666667,0,144,0.4999999999999999,-0.8660254037844387,42,98,10.64972516167018,3,0.6128744577010745,0.626482789069765,1,Physical Group 3 - Price Band 1,Refreshed Classics -- Value Tier,0,0,1,1
2014-05-13,530000.0,3.0,1.75,1690,8190,1.0,0,0,4,1690,0,1958,1972,2711 126th Ave SE,Bellevue,WA 98005,USA,2014,5,56,1,4.75,313.6094674556213,98005,51-100y,42.0,0.75,0,0.0,1.0,0.2063492063492063,0.5833333333333334,355.7894736842105,0,224,0.4999999999999999,-0.8660254037844387,281,29,9.010791269515602,3,1.2224469160768452,1.1911096799607643,1,Physical Group 3 - Price Band 1,Refreshed Classics -- Value Tier,0,0,0,0
2014-05-13,635000.0,4.0,1.75,1950,13320,1.0,0,0,4,1370,580,1969,0,15018 NE 10th Pl,Bellevue,WA 98007,USA,2014,5,45,0,5.75,325.64102564102564,98007,26-50y,-1.0,-1.0,1,0.2974358974358974,0.7025641025641025,0.1463963963963964,0.4375,339.1304347826087,0,180,0.4999999999999999,-0.8660254037844387,281,38,9.497097016351464,2,1.2224469160768452,1.219112254385725,2,Physical Group 2 - Price Band 2,"Untouched, Finished Below -- Mid-Tier",0,0,0,0
2014-05-13,580000.0,5.0,2.0,2290,7125,1.0,0,0,3,1190,1100,1964,2000,16541 NE 27th Pl,Bellevue,WA 98008,USA,2014,5,50,1,7.0,253.27510917030568,98008,26-50y,14.0,0.28,1,0.4803493449781659,0.519650655021834,0.3214035087719298,0.4,327.1428571428572,0,150,0.4999999999999999,-0.8660254037844387,281,48,8.871505346165781,1,1.2224469160768452,1.1812062062744093,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-05-13,1550000.0,5.0,3.25,3370,17458,1.0,0,2,5,2000,1370,1982,0,8126-8196 Forest Ave SE,Mercer Island,WA 98040,USA,2014,5,32,0,8.25,459.9406528189911,98040,26-50y,-1.0,-1.0,1,0.4065281899109792,0.5934718100890207,0.1930347118799404,0.65,408.4848484848485,2,160,0.4999999999999999,-0.8660254037844387,82,82,9.767610553984774,2,1.4209892688668375,1.4209892688668375,4,Physical Group 2 - Price Band 4,"Untouched, Finished Below -- Premium Tier",1,0,0,1
2014-05-13,285000.0,3.0,1.0,1090,8640,1.0,0,0,4,1090,0,1973,0,16014 16th Ave SW,Burien,WA 98166,USA,2014,5,41,0,4.0,261.4678899082569,98166,26-50y,-1.0,-1.0,0,0.0,1.0,0.1261574074074074,0.3333333333333333,272.5,0,164,0.4999999999999999,-0.8660254037844387,72,57,9.0642735958414,0,0.7459540979894419,0.872143622108828,0,Physical Group 0 - Price Band 0,Untouched Classics -- Budget Tier,0,0,0,0
2014-05-13,375000.0,3.0,1.0,1190,9486,1.0,0,0,4,1190,0,1953,1983,217 SW 191st St,Normandy Park,WA 98166,USA,2014,5,61,1,4.0,315.12605042016804,98166,51-100y,31.0,0.5081967213114754,0,0.0,1.0,0.1254480286738351,0.3333333333333333,297.5,0,244,0.4999999999999999,-0.8660254037844387,17,57,9.157677719392876,3,1.0469471112935358,0.8964172522139969,1,Physical Group 3 - Price Band 1,Refreshed Classics -- Value Tier,0,0,0,0
2014-05-13,1400000.0,5.0,4.25,3530,7924,2.0,0,0,3,3530,0,2001,0,2278 72nd Ave SE,Mercer Island,WA 98040,USA,2014,5,13,0,9.25,396.60056657223794,98040,11-25y,-1.0,-1.0,0,0.0,1.0,0.4454820797576981,0.85,381.6216216216216,0,39,0.4999999999999999,-0.8660254037844387,82,82,8.977777598745481,0,1.4209892688668375,1.4209892688668375,5,Physical Group 0 - Price Band 5,Untouched Classics -- Premium Tier,1,0,0,1
2014-05-13,560000.0,3.0,1.0,1440,5000,2.0,0,0,3,1440,0,1910,2006,6206 Phinney Ave N,Seattle,WA 98103,USA,2014,5,104,1,4.0,388.8888888888889,98103,100y+,8.0,0.0769230769230769,0,0.0,1.0,0.288,0.3333333333333333,360.0,0,312,0.4999999999999999,-0.8660254037844387,1560,148,8.517393171418904,3,1.273555453526203,1.392227493960378,2,Physical Group 3 - Price Band 2,Refreshed Classics -- Mid-Tier,0,0,0,0
2014-05-13,405000.0,4.0,1.75,2180,13529,1.0,0,0,3,1090,1090,1956,2001,16722 32nd Pl NE,Lake Forest Park,WA 98155,USA,2014,5,58,1,5.75,185.77981651376143,98155,51-100y,13.0,0.2241379310344827,1,0.5,0.5,0.1611353389016187,0.4375,379.1304347826087,0,174,0.4999999999999999,-0.8660254037844387,34,86,9.512664721164834,1,0.8776921327323344,0.9204365361798116,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-05-13,413000.0,4.0,1.0,1410,6000,1.0,0,0,3,810,600,1925,2002,4118 32nd Ave SW,Seattle,WA 98126,USA,2014,5,89,1,5.0,292.9078014184397,98126,51-100y,12.0,0.1348314606741573,1,0.425531914893617,0.574468085106383,0.235,0.25,282.0,0,267,0.4999999999999999,-0.8660254037844387,1560,78,8.699681400989514,1,1.273555453526203,1.1229880716247584,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-05-13,287600.0,3.0,2.5,1950,8251,2.0,0,0,3,1950,0,1990,2009,4222 S 288th Pl,Auburn,WA 98001,USA,2014,5,24,1,5.5,147.48717948717947,98001,11-25y,5.0,0.2083333333333333,0,0.0,1.0,0.2363349896982184,0.8333333333333334,354.54545454545456,0,72,0.4999999999999999,-0.8660254037844387,175,66,9.018210874191142,3,0.5881187912397193,0.5766936590380066,0,Physical Group 3 - Price Band 0,Refreshed Classics -- Budget Tier,0,0,0,0
2014-05-13,1680000.0,5.0,3.25,4860,23723,2.0,0,2,4,3820,1040,1989,0,9250 SE 36th Pl,Mercer Island,WA 98040,USA,2014,5,25,0,8.25,345.679012345679,98040,11-25y,-1.0,-1.0,1,0.2139917695473251,0.7860082304526749,0.2048644775112759,0.65,589.0909090909091,2,100,0.4999999999999999,-0.8660254037844387,82,82,10.074242472958618,2,1.4209892688668375,1.4209892688668375,4,Physical Group 2 - Price Band 4,"Untouched, Finished Below -- Premium Tier",1,1,1,1
2014-05-13,225000.0,3.0,1.0,1660,7210,1.0,0,0,3,1100,560,1963,2008,29140 42nd Ave S,Auburn,WA 98001,USA,2014,5,51,1,4.0,135.5421686746988,98001,51-100y,6.0,0.1176470588235294,1,0.3373493975903614,0.6626506024096386,0.2302357836338419,0.3333333333333333,415.0,0,153,0.4999999999999999,-0.8660254037844387,175,66,8.88336291691676,1,0.5881187912397193,0.5766936590380066,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-05-13,319000.0,3.0,1.0,1390,12823,1.0,0,0,4,1390,0,1968,0,15846 196th Pl NE,Woodinville,WA 98077,USA,2014,5,46,0,4.0,229.49640287769785,98077,26-50y,-1.0,-1.0,0,0.0,1.0,0.1083989705997036,0.3333333333333333,347.5,0,184,0.4999999999999999,-0.8660254037844387,114,51,9.459073694289389,0,0.9476236573915504,0.9487545442878208,0,Physical Group 0 - Price Band 0,Untouched Classics -- Budget Tier,0,0,0,0
2014-05-13,322500.0,3.0,2.0,1350,14200,1.0,0,0,3,1350,0,1989,0,14405 274th Ct NE,Duvall,WA 98019,USA,2014,5,25,0,5.0,238.88888888888889,98019,11-25y,-1.0,-1.0,0,0.0,1.0,0.0950704225352112,0.6666666666666666,270.0,0,75,0.4999999999999999,-0.8660254037844387,42,42,9.561067663645012,0,0.7828788242495196,0.7828788242495196,1,Physical Group 0 - Price Band 1,Untouched Classics -- Value Tier,0,0,0,0
2014-05-13,570000.0,3.0,2.0,1530,5401,1.0,0,0,4,1530,0,1937,0,7741 22nd Ave NE,Seattle,WA 98115,USA,2014,5,77,0,5.0,372.5490196078432,98115,51-100y,-1.0,-1.0,0,0.0,1.0,0.2832808739122385,0.6666666666666666,306.0,0,308,0.4999999999999999,-0.8660254037844387,1560,129,8.59452453435256,0,1.273555453526203,1.334682065916779,4,Physical Group 0 - Price Band 4,Untouched Classics -- High-End Tier,0,0,0,0
2014-05-13,465000.0,3.0,1.5,1270,5112,1.0,0,0,3,1270,0,1950,2005,3616 NE 65th St,Seattle,WA 98115,USA,2014,5,64,1,4.5,366.1417322834646,98115,51-100y,9.0,0.140625,0,0.0,1.0,0.2484350547730829,0.5,282.22222222222223,0,192,0.4999999999999999,-0.8660254037844387,1560,129,8.53954159508,3,1.273555453526203,1.334682065916779,2,Physical Group 3 - Price Band 2,Refreshed Classics -- Mid-Tier,0,0,0,0
2014-05-13,435000.0,4.0,2.25,2140,6355,2.0,0,0,3,2140,0,2002,0,7125 Silent Creek Ave SE,Snoqualmie,WA 98065,USA,2014,5,12,0,6.25,203.2710280373832,98065,11-25y,-1.0,-1.0,0,0.0,1.0,0.3367427222659323,0.5625,342.4,0,36,0.4999999999999999,-0.8660254037844387,69,69,8.757154527656606,0,0.8495120235635468,0.8495120235635468,2,Physical Group 0 - Price Band 2,Untouched Classics -- Mid-Tier,0,0,0,0
2014-05-13,502000.0,4.0,2.5,2040,5616,2.0,0,0,3,2040,0,2012,1912,7617 NE 201st Pl,Kenmore,WA 98028,USA,2014,5,2,0,6.5,246.07843137254903,98028,0-10y,-1.0,-1.0,0,0.0,1.0,0.3632478632478632,0.625,313.84615384615387,0,6,0.4999999999999999,-0.8660254037844387,65,66,8.633552992532433,0,0.8898694462618212,0.8918950984583056,3,Physical Group 0 - Price Band 3,Untouched Classics -- Upper-Mid Tier,0,0,0,0
2014-05-13,525000.0,3.0,3.5,2876,5086,2.0,0,0,3,2360,516,2007,0,12467 NE 171st Pl,Woodinville,WA 98072,USA,2014,5,7,0,6.5,182.5452016689847,98072,0-10y,-1.0,-1.0,1,0.1794158553546592,0.8205841446453408,0.5654738497837201,1.1666666666666667,442.46153846153845,0,21,0.4999999999999999,-0.8660254037844387,114,63,8.534443544822764,2,0.9476236573915504,0.946857895989641,3,Physical Group 2 - Price Band 3,"Untouched, Finished Below -- Upper-Mid Tier",0,0,0,0
2014-05-13,525000.0,3.0,2.5,1580,1161,2.0,0,0,3,1010,570,2008,0,213 26th Ave E,Seattle,WA 98112,USA,2014,5,6,0,5.5,332.27848101265823,98112,0-10y,-1.0,-1.0,1,0.360759493670886,0.6392405063291139,1.3608957795004306,0.8333333333333334,287.27272727272725,0,18,0.4999999999999999,-0.8660254037844387,1560,69,7.057897937411856,2,1.273555453526203,1.686962773759786,1,Physical Group 2 - Price Band 1,"Untouched, Finished Below -- Value Tier",0,0,0,0
2014-05-13,660000.0,4.0,3.5,3400,5196,2.0,0,0,3,3400,0,2012,1912,9314 Ash Ave SE,Snoqualmie,WA 98065,USA,2014,5,2,0,7.5,194.11764705882356,98065,0-10y,-1.0,-1.0,0,0.0,1.0,0.6543494996150885,0.875,453.3333333333333,0,6,0.4999999999999999,-0.8660254037844387,69,69,8.555836815008442,0,0.8495120235635468,0.8495120235635468,2,Physical Group 0 - Price Band 2,Untouched Classics -- Mid-Tier,0,0,0,0
2014-05-13,870000.0,4.0,2.5,3520,6773,2.5,0,0,3,2650,870,2006,0,7921 45th Ave SW,Seattle,WA 98136,USA,2014,5,8,0,6.5,247.1590909090909,98136,0-10y,-1.0,-1.0,1,0.2471590909090909,0.7528409090909091,0.5197106156799055,0.625,541.5384615384615,0,24,0.4999999999999999,-0.8660254037844387,1560,56,8.820847033377717,2,1.273555453526203,1.229652376524112,3,Physical Group 2 - Price Band 3,"Untouched, Finished Below -- Upper-Mid Tier",0,0,0,0
2014-05-13,650000.0,4.0,2.5,2210,4861,2.0,0,0,3,2210,0,2013,1923,615 NW 92nd St,Seattle,WA 98117,USA,2014,5,1,0,6.5,294.11764705882354,98117,0-10y,-1.0,-1.0,0,0.0,1.0,0.4546389631763011,0.625,340.0,0,3,0.4999999999999999,-0.8660254037844387,1560,132,8.48920515487607,0,1.273555453526203,1.361474258579315,5,Physical Group 0 - Price Band 5,Untouched Classics -- Premium Tier,0,0,0,0
2014-05-13,505000.0,4.0,2.5,2790,5602,2.0,0,0,3,2790,0,2009,0,5138 NE 8th St,Renton,WA 98059,USA,2014,5,5,0,6.5,181.00358422939067,98059,0-10y,-1.0,-1.0,0,0.0,1.0,0.4980364155658693,0.625,429.2307692307692,0,15,0.4999999999999999,-0.8660254037844387,291,106,8.631057447565285,0,0.7339311977203787,0.7951426248171801,2,Physical Group 0 - Price Band 2,Untouched Classics -- Mid-Tier,0,0,0,0
2014-05-13,330000.0,3.0,2.5,1450,5008,1.0,0,0,3,840,610,2007,0,6544 18th Ave SW,Seattle,WA 98106,USA,2014,5,7,0,5.5,227.5862068965517,98106,0-10y,-1.0,-1.0,1,0.4206896551724138,0.5793103448275863,0.2895367412140575,0.8333333333333334,263.6363636363636,0,21,0.4999999999999999,-0.8660254037844387,1560,66,8.518991573357617,2,1.273555453526203,0.8975688732809866,1,Physical Group 2 - Price Band 1,"Untouched, Finished Below -- Value Tier",0,0,0,0
2014-05-14,385000.0,4.0,1.75,1620,4980,1.0,0,0,4,860,760,1947,1988,10037 Interlake Ave N,Seattle,WA 98133,USA,2014,5,67,1,5.75,237.65432098765436,98133,51-100y,26.0,0.3880597014925373,1,0.4691358024691358,0.5308641975308642,0.3253012048192771,0.4375,281.7391304347826,0,268,0.4999999999999999,-0.8660254037844387,1560,93,8.513385953073284,1,1.273555453526203,0.978330514461062,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-05-14,306000.0,3.0,1.5,1220,1086,3.0,0,0,3,1220,0,2007,0,353 N 105th St,Seattle,WA 98133,USA,2014,5,7,0,4.5,250.81967213114757,98133,0-10y,-1.0,-1.0,0,0.0,1.0,1.123388581952118,0.5,271.1111111111111,0,21,0.4999999999999999,-0.8660254037844387,1560,93,6.99117688712121,0,1.273555453526203,0.978330514461062,1,Physical Group 0 - Price Band 1,Untouched Classics -- Value Tier,0,0,0,0
2014-05-14,546000.0,3.0,1.75,2000,5000,1.0,0,0,4,1110,890,1921,0,7730 33rd Ave NW,Seattle,WA 98117,USA,2014,5,93,0,4.75,273.0,98117,51-100y,-1.0,-1.0,1,0.445,0.555,0.4,0.5833333333333334,421.05263157894734,0,372,0.4999999999999999,-0.8660254037844387,1560,132,8.517393171418904,2,1.273555453526203,1.361474258579315,2,Physical Group 2 - Price Band 2,"Untouched, Finished Below -- Mid-Tier",0,0,0,0
2014-05-14,925000.0,4.0,2.5,2190,7350,2.5,0,0,5,2190,0,1958,0,3446 77th Ave SE,Mercer Island,WA 98040,USA,2014,5,56,0,6.5,422.3744292237443,98040,51-100y,-1.0,-1.0,0,0.0,1.0,0.2979591836734694,0.625,336.9230769230769,0,280,0.4999999999999999,-0.8660254037844387,82,82,8.902591637374087,0,1.4209892688668375,1.4209892688668375,4,Physical Group 0 - Price Band 4,Untouched Classics -- High-End Tier,0,0,0,0
2014-05-14,542000.0,4.0,1.75,1900,8250,1.0,0,0,4,950,950,1955,2009,3810 145th Ave SE,Bellevue,WA 98006,USA,2014,5,59,1,5.75,285.2631578947368,98006,51-100y,5.0,0.0847457627118644,1,0.5,0.5,0.2303030303030303,0.4375,330.4347826086956,0,236,0.4999999999999999,-0.8660254037844387,281,109,9.018089684104345,1,1.2224469160768452,1.1316527850013622,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-05-14,800000.0,3.0,1.0,1700,4400,1.5,0,0,4,1700,0,1906,1990,1109 32nd Ave,Seattle,WA 98122,USA,2014,5,108,1,4.0,470.5882352941176,98122,100y+,24.0,0.2222222222222222,0,0.0,1.0,0.3863636363636363,0.3333333333333333,425.0,0,432,0.4999999999999999,-0.8660254037844387,1560,66,8.38958706681109,3,1.273555453526203,1.4216909078816873,4,Physical Group 3 - Price Band 4,Refreshed Classics -- Premium Tier,0,0,0,0
2014-05-14,620000.0,5.0,2.5,2540,3832,2.0,0,0,5,1760,780,1929,0,7558 32nd Ave NW,Seattle,WA 98117,USA,2014,5,85,0,7.5,244.0944881889764,98117,51-100y,-1.0,-1.0,1,0.3070866141732283,0.6929133858267716,0.662839248434238,0.5,338.6666666666667,0,425,0.4999999999999999,-0.8660254037844387,1560,132,8.251403065380556,2,1.273555453526203,1.361474258579315,2,Physical Group 2 - Price Band 2,"Untouched, Finished Below -- Mid-Tier",0,0,0,0
2014-05-14,175000.0,2.0,1.0,1170,8925,1.0,0,2,3,1170,0,1911,1979,921 S 223rd St,Des Moines,WA 98198,USA,2014,5,103,1,3.0,149.57264957264957,98198,100y+,35.0,0.3398058252427184,0,0.0,1.0,0.1310924369747899,0.5,390.0,2,309,0.4999999999999999,-0.8660254037844387,58,56,9.096723645189217,3,0.6693397526017371,0.6517850647800792,4,Physical Group 3 - Price Band 4,Refreshed Classics -- Premium Tier,0,0,0,0
2014-05-14,740000.0,5.0,5.0,5774,31675,1.0,0,2,3,4490,1284,1984,0,28511 10th Ave S,Federal Way,WA 98003,USA,2014,5,30,0,10.0,128.16072047107724,98003,26-50y,-1.0,-1.0,1,0.2223761690335988,0.7776238309664011,0.1822888713496448,1.0,577.4,2,90,0.4999999999999999,-0.8660254037844387,145,48,10.363314575330303,2,0.593552031530509,0.6137697778015134,3,Physical Group 2 - Price Band 3,"Untouched, Finished Below -- Upper-Mid Tier",0,1,1,1
